gwb_code_10,gwb_code_8,regio,gm_naam,recs,gwb_code,ind_wbi,a_inw,a_man,a_vrouw,a_hh,a_1p_hh,a_hh_z_k,a_hh_m_k,g_hhgro,bev_dich,a_woning,g_wozbag,p_1gezw,p_mgezw,p_bewndw,p_leegsw,p_koopw,p_huurw,p_wcorpw,p_ov_hw,p_e_o_w,p_bjj2k,p_bjo2k,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_ele_hu,g_ele_ko,g_gas,g_gas_ap,g_gas_tw,g_gas_hw,g_gas_2w,g_gas_vw,g_gas_hu,g_gas_ko,p_stadsv,g_hh_sti,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_oq,a_bed_ru,a_pau,a_bst_b,a_bst_nb,g_pau_hh,g_pau_km,a_m2w,a_opp_ha,a_lan_ha,a_wat_ha,pst_mvp,pst_dekp,ste_mvs,ste_oad,g_hh_sti_2021,p_hh_osm_2021,p_hh_110_2021,p_hh_120_2021,m_hh_ver_2021
BU19822903,19822903,Westerbeek buitengebied,Land van Cuijk,Buurt,BU19822903,1,320,160,155,105,15,30,60,3,40,109,461,98,2,95,5,92,8,0,8,0,70,30,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,60,20,10,5,5,10,5,0,5,120,80,40,1,15,15,796,793,2,5843,1,5,40,-99999,-99999,-99999,-99999,-99999
BU19823001,19823001,Overloon Centrum,Land van Cuijk,Buurt,BU19823001,1,2945,1465,1475,1320,395,510,415,2,2258,1351,364,85,15,98,2,68,32,20,12,0,77,23,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,310,10,35,70,10,35,55,65,35,1780,1460,315,1,1365,170,130,130,0,5825,1,5,437,-99999,-99999,-99999,-99999,-99999
BU19823003,19823003,Overloon buitengebied,Land van Cuijk,Buurt,BU19823003,1,1135,600,540,320,75,115,135,3,41,243,541,91,9,92,8,86,14,0,14,0,93,7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,185,65,15,30,10,10,30,20,15,515,365,150,2,18,50,2793,2787,7,5825,1,5,145,-99999,-99999,-99999,-99999,-99999
BU19823101,19823101,Vierlingsbeek Centrum,Land van Cuijk,Buurt,BU19823101,1,2395,1200,1190,1015,265,380,365,2,1348,1020,320,90,10,99,1,75,25,21,4,0,85,15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,220,5,30,40,5,15,50,45,35,1375,1100,280,1,775,130,178,178,0,5821,1,5,331,-99999,-99999,-99999,-99999,-99999
BU19823103,19823103,Vierlingsbeek  buitengebied,Land van Cuijk,Buurt,BU19823103,1,180,90,90,60,15,20,30,3,27,63,463,95,5,95,5,87,13,0,13,0,90,10,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,55,20,5,10,5,5,10,5,5,110,80,30,2,17,5,683,669,13,5821,1,5,112,-99999,-99999,-99999,-99999,-99999
BU19823201,19823201,Holthees Centrum,Land van Cuijk,Buurt,BU19823201,1,460,230,225,190,50,65,75,2,1041,188,376,95,5,97,3,91,9,8,1,0,76,24,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,60,0,15,10,0,10,15,10,5,295,225,70,2,662,35,45,44,1,5824,1,5,89,-99999,-99999,-99999,-99999,-99999
BU19823203,19823203,Holthees buitengebied,Land van Cuijk,Buurt,BU19823203,1,95,55,45,30,0,10,15,3,31,30,530,100,0,100,0,93,7,0,7,0,83,17,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,20,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,40,25,10,-99999,-99999,5,312,310,2,5824,1,5,86,-99999,-99999,-99999,-99999,-99999
BU19823301,19823301,Maashees Centrum,Land van Cuijk,Buurt,BU19823301,1,735,375,360,325,95,120,110,2,1536,330,322,94,6,95,5,75,25,15,10,0,86,14,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,70,5,10,5,5,5,15,15,10,460,335,125,1,963,40,48,48,1,5823,1,5,127,-99999,-99999,-99999,-99999,-99999
BU19823303,19823303,Maashees buitengebied,Land van Cuijk,Buurt,BU19823303,1,180,90,90,65,10,25,30,3,38,66,439,98,2,95,5,86,14,0,14,0,92,8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,30,10,5,5,5,5,0,5,0,85,65,20,1,18,5,491,462,29,5823,1,5,70,-99999,-99999,-99999,-99999,-99999
BU19910101,19910101,Centrum,Maashorst,Buurt,BU19910101,3,3365,1555,1810,2135,1350,600,190,2,4798,2387,272,12,88,93,7,41,59,34,25,0,76,24,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,615,0,65,250,25,35,100,60,90,1740,1450,290,1,2479,95,70,70,0,5401,2,2,2409,-99999,-99999,-99999,-99999,-99999
BU19910102,19910102,Bogerd-Vijfhuis,Maashorst,Buurt,BU19910102,3,2495,1240,1255,1145,370,380,395,2,4519,1140,334,86,14,99,1,57,43,32,11,0,94,6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,210,0,35,40,10,10,45,35,25,1330,1095,240,1,2412,115,55,55,0,5401,1,2,1608,-99999,-99999,-99999,-99999,-99999
BU19910103,19910103,Moleneind-Groenewoud,Maashorst,Buurt,BU19910103,3,1460,720,745,675,225,260,190,2,2487,685,438,85,15,98,2,68,32,29,4,0,79,21,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,165,0,15,30,10,20,40,30,20,795,640,155,1,1352,55,59,59,0,5401,1,2,1831,-99999,-99999,-99999,-99999,-99999
BU19910104,19910104,Flatwijk,Maashorst,Buurt,BU19910104,3,970,445,525,615,390,100,120,2,10881,602,187,2,98,98,2,6,94,89,5,0,95,5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,30,0,10,5,5,0,5,5,0,365,330,35,1,4103,5,9,9,0,5401,1,2,2077,-99999,-99999,-99999,-99999,-99999
BU19910105,19910105,Bitswijk,Maashorst,Buurt,BU19910105,3,3945,1975,1975,1750,605,510,635,2,5318,1752,320,86,14,98,2,54,46,42,4,0,96,4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,350,0,85,55,20,25,65,65,30,1965,1630,335,1,2648,170,74,74,0,5402,1,3,1487,-99999,-99999,-99999,-99999,-99999
BU19910106,19910106,Hoevenseveld,Maashorst,Buurt,BU19910106,3,2610,1285,1325,1225,450,350,425,2,4491,1171,319,89,11,97,3,64,36,30,6,0,90,10,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,225,0,50,20,10,0,45,65,30,1315,1120,195,1,2257,110,58,58,0,5402,1,2,2308,-99999,-99999,-99999,-99999,-99999
BU19910107,19910107,Schutveld,Maashorst,Buurt,BU19910107,3,1175,575,600,480,105,205,170,2,3784,480,460,99,1,98,2,86,14,11,3,0,100,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,130,0,25,10,5,20,35,25,15,785,580,205,2,2528,55,31,31,0,5402,1,2,2242,-99999,-99999,-99999,-99999,-99999
BU19910108,19910108,Buurtschap Hoeven,Maashorst,Buurt,BU19910108,3,255,145,115,90,10,30,55,3,705,90,814,87,13,94,6,91,9,0,9,0,82,18,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,5,5,0,15,15,5,5,155,100,55,2,422,20,36,36,0,5403,2,3,1489,-99999,-99999,-99999,-99999,-99999
