buurtcode,municipality,a_hh,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_gas,g_gas_ap,g_tw,g_gas_hw,g_gas_2w,g_gas_vw,p_stadsv,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_oq,a_bed_ru,a_pau,a_lan_ha,pst_mvp,bev_share,bev_from_data,policy_plan,policy_start_jaar,policy_eind_jaar,policy_infra_w
BU08820001,GM0882,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,5.0,20.0,20.0,10.0,10.0,35.0,25.0,10.0,975.0,133.0,6371.0,0.04,1,NONE,2022,2030,0
BU08820002,GM0882,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,25.0,20.0,10.0,5.0,15.0,25.0,25.0,830.0,39.0,6371.0,0.04,1,NONE,2022,2030,0
BU08820003,GM0882,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,5.0,5.0,5.0,0.0,15.0,20.0,10.0,415.0,57.0,6371.0,0.04,1,NONE,2022,2030,0
BU08820004,GM0882,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,15.0,20.0,5.0,5.0,20.0,25.0,20.0,575.0,36.0,6371.0,0.04,1,NONE,2022,2030,0
BU08820005,GM0882,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,5.0,5.0,0.0,10.0,5.0,5.0,535.0,21.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820006,GM0882,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,5.0,285.0,13.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820007,GM0882,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,15.0,0.0,0.0,10.0,15.0,10.0,420.0,68.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820008,GM0882,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,5.0,55.0,95.0,25.0,20.0,60.0,40.0,30.0,1910.0,107.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820009,GM0882,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,5.0,5.0,0.0,20.0,10.0,10.0,600.0,31.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820010,GM0882,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,10.0,15.0,5.0,5.0,20.0,20.0,15.0,1145.0,36.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820011,GM0882,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,25.0,10.0,5.0,5.0,20.0,20.0,15.0,820.0,40.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820012,GM0882,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,10.0,0.0,5.0,15.0,10.0,5.0,365.0,23.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820020,GM0882,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,263.0,6372.0,0.05,1,NONE,2022,2030,0
BU08820101,GM0882,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,30.0,30.0,10.0,10.0,45.0,30.0,25.0,1770.0,69.0,6373.0,0.03,1,NONE,2022,2030,0
BU08820102,GM0882,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,55.0,55.0,5.0,15.0,50.0,65.0,45.0,1780.0,80.0,6373.0,0.03,1,NONE,2022,2030,0
BU08820103,GM0882,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,10.0,5.0,5.0,5.0,20.0,20.0,10.0,870.0,68.0,6373.0,0.03,1,NONE,2022,2030,0
BU08820104,GM0882,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,5.0,30.0,5.0,0.0,10.0,5.0,5.0,455.0,17.0,6371.0,0.04,1,NONE,2022,2030,0
BU08820105,GM0882,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5.0,5.0,10.0,15.0,5.0,5.0,285.0,37.0,6373.0,0.03,1,NONE,2022,2030,0
BU08820120,GM0882,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,253.0,6371.0,0.04,1,NONE,2022,2030,0
BU08820201,GM0882,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,5.0,60.0,60.0,5.0,5.0,30.0,20.0,15.0,850.0,212.0,6374.0,0.03,1,NONE,2022,2030,0
BU08820202,GM0882,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,25.0,20.0,5.0,10.0,20.0,25.0,20.0,1095.0,53.0,6374.0,0.03,1,NONE,2022,2030,0
BU08820203,GM0882,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,5.0,5.0,5.0,5.0,15.0,10.0,15.0,685.0,21.0,6374.0,0.03,1,NONE,2022,2030,0
BU08820204,GM0882,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,40.0,35.0,5.0,5.0,35.0,50.0,35.0,1730.0,64.0,6374.0,0.03,1,NONE,2022,2030,0
BU08820205,GM0882,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,5.0,25.0,50.0,5.0,5.0,25.0,40.0,45.0,1545.0,223.0,6374.0,0.03,1,NONE,2022,2030,0
BU08820206,GM0882,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0,15.0,25.0,0.0,0.0,15.0,15.0,15.0,580.0,211.0,6374.0,0.03,1,NONE,2022,2030,0
BU08820207,GM0882,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,5.0,10.0,0.0,5.0,15.0,15.0,10.0,440.0,148.0,6374.0,0.03,1,NONE,2022,2030,0
BU08820220,GM0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,137.0,6374.0,0.03,1,NONE,2022,2030,0
BU08880000,GM0888,4125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,5.0,115.0,275.0,75.0,65.0,230.0,160.0,115.0,4885.0,389.0,6191.0,0.05,1,NONE,0,0,0
BU08880001,GM0888,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,5.0,20.0,30.0,10.0,25.0,50.0,40.0,35.0,1445.0,123.0,6191.0,0.05,1,DISTRICT_HEATING,0,2030,1
BU08880002,GM0888,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,5.0,35.0,55.0,20.0,15.0,60.0,65.0,40.0,1995.0,536.0,6176.0,0.05,1,NONE,0,0,0
BU08880100,GM0888,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,5.0,10.0,0.0,5.0,20.0,10.0,10.0,250.0,63.0,6191.0,0.05,1,NONE,0,0,0
BU08880101,GM0888,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,5.0,10.0,5.0,10.0,25.0,20.0,15.0,645.0,140.0,6191.0,0.05,1,NONE,0,0,0
BU08880102,GM0888,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,37.0,6191.0,0.05,1,NONE,0,0,0
BU08880103,GM0888,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,110.0,80.0,6191.0,0.05,1,NONE,0,0,0
BU08880109,GM0888,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,5.0,30.0,35.0,60.0,35.0,60.0,5.0,5.0,170.0,738.0,6199.0,0.25,1,NONE,0,0,0
BU08890000,GM0889,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,10.0,50.0,105.0,20.0,45.0,80.0,85.0,70.0,3180.0,432.0,5953.0,0.04,1,NONE,2022,2030,0
BU08890001,GM0889,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,5.0,75.0,100.0,35.0,25.0,75.0,70.0,35.0,2515.0,247.0,5953.0,0.04,1,NONE,2022,2030,0
BU08890008,GM0889,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,45.0,545.0,5953.0,0.04,1,NONE,2022,2030,0
BU08890009,GM0889,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,196.0,5953.0,0.04,1,NONE,2022,2030,0
BU08890100,GM0889,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,5.0,35.0,20.0,10.0,25.0,40.0,40.0,30.0,1280.0,188.0,5954.0,0.06,1,NONE,2022,2030,0
BU08890101,GM0889,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,65.0,58.0,5954.0,0.06,1,NONE,2022,2030,0
BU08890102,GM0889,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,79.0,5954.0,0.06,1,NONE,2022,2030,0
BU08890109,GM0889,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,70.0,1043.0,5954.0,0.06,1,NONE,2022,2030,0
BU08930110,GM0893,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,5.0,0.0,0.0,10.0,5.0,5.0,155.0,12.0,5854.0,0.05,1,DISTRICT_HEATING,0,0,1
BU08930111,GM0893,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,238.0,5854.0,0.05,1,DISTRICT_HEATING,0,0,1
BU08930220,GM0893,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,10.0,0.0,5.0,10.0,0.0,5.0,255.0,13.0,5854.0,0.05,1,DISTRICT_HEATING,0,0,1
BU08930221,GM0893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,5854.0,0.05,1,DISTRICT_HEATING,0,0,1
BU08930330,GM0893,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,50.0,55.0,20.0,25.0,60.0,70.0,35.0,2405.0,129.0,5854.0,0.05,1,DISTRICT_HEATING,0,0,1
BU08930331,GM0893,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,20.0,5.0,10.0,5.0,10.0,5.0,10.0,0.0,190.0,1760.0,5854.0,0.05,1,DISTRICT_HEATING,0,0,1
BU08930332,GM0893,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,15.0,15.0,0.0,5.0,5.0,0.0,0.0,30.0,52.0,5854.0,0.05,1,DISTRICT_HEATING,0,0,1
BU08930440,GM0893,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,25.0,30.0,5.0,10.0,15.0,20.0,25.0,1065.0,70.0,5851.0,0.04,1,DISTRICT_HEATING,0,0,1
BU08930441,GM0893,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,20.0,15.0,15.0,5.0,5.0,10.0,10.0,10.0,235.0,1689.0,5851.0,0.04,1,DISTRICT_HEATING,0,0,1
BU08930550,GM0893,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,30.0,30.0,5.0,5.0,20.0,10.0,15.0,890.0,81.0,5853.0,0.04,1,DISTRICT_HEATING,0,0,1
BU08930551,GM0893,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,40.0,25.0,15.0,5.0,5.0,15.0,10.0,10.0,385.0,1412.0,5853.0,0.04,1,DISTRICT_HEATING,0,0,1
BU08930660,GM0893,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,5.0,20.0,20.0,5.0,5.0,20.0,20.0,15.0,920.0,55.0,5855.0,0.03,1,DISTRICT_HEATING,0,0,1
BU08930661,GM0893,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,10.0,10.0,5.0,0.0,15.0,5.0,5.0,250.0,30.0,5855.0,0.03,1,DISTRICT_HEATING,0,0,1
BU08930662,GM0893,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20.0,20.0,25.0,5.0,5.0,20.0,10.0,10.0,360.0,2439.0,5855.0,0.03,1,DISTRICT_HEATING,0,0,1
BU08930770,GM0893,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,15.0,5.0,5.0,0.0,5.0,10.0,5.0,410.0,21.0,5856.0,0.06,1,DISTRICT_HEATING,0,0,1
BU08930771,GM0893,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,30.0,15.0,15.0,5.0,5.0,20.0,15.0,15.0,375.0,2111.0,5856.0,0.06,1,DISTRICT_HEATING,0,0,1
BU08990124,GM0899,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,10.0,5.0,5.0,0.0,10.0,5.0,5.0,320.0,17.0,6444.0,0.03,1,NONE,2022,2030,0
BU08990126,GM0899,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,10.0,15.0,5.0,0.0,10.0,15.0,15.0,850.0,33.0,6444.0,0.03,1,NONE,2022,2030,0
BU08990134,GM0899,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,20.0,20.0,5.0,5.0,15.0,35.0,25.0,935.0,45.0,6446.0,0.05,1,NONE,2022,2030,0
BU08990135,GM0899,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,10.0,15.0,5.0,5.0,15.0,20.0,10.0,670.0,52.0,6446.0,0.05,1,NONE,2022,2030,0
BU08990136,GM0899,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,5.0,10.0,0.0,5.0,30.0,5.0,5.0,315.0,124.0,6446.0,0.05,1,NONE,2022,2030,0
BU08990144,GM0899,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,30.0,20.0,5.0,10.0,25.0,20.0,20.0,965.0,38.0,6446.0,0.05,1,NONE,2022,2030,0
BU08990201,GM0899,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,15.0,40.0,0.0,5.0,10.0,5.0,5.0,70.0,18.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990202,GM0899,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,10.0,5.0,5.0,330.0,14.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990203,GM0899,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,20.0,10.0,0.0,0.0,10.0,10.0,10.0,660.0,24.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990204,GM0899,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,0.0,0.0,15.0,10.0,5.0,390.0,21.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990205,GM0899,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,10.0,0.0,0.0,5.0,15.0,10.0,370.0,18.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990207,GM0899,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,10.0,5.0,0.0,5.0,10.0,10.0,475.0,14.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990208,GM0899,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,5.0,5.0,0.0,10.0,10.0,5.0,460.0,14.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990209,GM0899,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,5.0,0.0,0.0,5.0,5.0,10.0,340.0,10.0,6444.0,0.03,1,NONE,2022,2030,0
BU08990225,GM0899,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,13.0,6444.0,0.03,1,NONE,2022,2030,0
BU08990242,GM0899,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,46.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990243,GM0899,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990314,GM0899,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,85.0,18.0,6442.0,0.03,1,NONE,2022,2030,0
BU08990315,GM0899,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,6.0,6442.0,0.03,1,NONE,2022,2030,0
BU08990316,GM0899,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,5.0,5.0,5.0,15.0,15.0,10.0,490.0,33.0,6442.0,0.03,1,NONE,2022,2030,0
BU08990317,GM0899,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,15.0,15.0,0.0,5.0,15.0,20.0,10.0,820.0,37.0,6442.0,0.03,1,NONE,2022,2030,0
BU08990318,GM0899,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,20.0,5.0,5.0,0.0,5.0,15.0,10.0,535.0,18.0,6443.0,0.02,1,NONE,2022,2030,0
BU08990332,GM0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6442.0,0.03,1,NONE,2022,2030,0
BU08990333,GM0899,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,15.0,10.0,5.0,5.0,10.0,5.0,5.0,115.0,76.0,6442.0,0.03,1,NONE,2022,2030,0
BU08990337,GM0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,118.0,6442.0,0.03,1,NONE,2022,2030,0
BU08990339,GM0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,6443.0,0.02,1,NONE,2022,2030,0
BU08990340,GM0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,6443.0,0.02,1,NONE,2022,2030,0
BU08990345,GM0899,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,6443.0,0.02,1,NONE,2022,2030,0
BU08990428,GM0899,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,9.0,6445.0,0.03,1,NONE,2022,2030,0
BU08990429,GM0899,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,15.0,10.0,5.0,0.0,10.0,10.0,15.0,815.0,29.0,6445.0,0.03,1,NONE,2022,2030,0
BU08990430,GM0899,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,20.0,10.0,5.0,5.0,10.0,20.0,15.0,645.0,60.0,6445.0,0.03,1,NONE,2022,2030,0
BU08990431,GM0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,29.0,6445.0,0.03,1,NONE,2022,2030,0
BU08990438,GM0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,6445.0,0.03,1,NONE,2022,2030,0
BU08990441,GM0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,178.0,6445.0,0.03,1,NONE,2022,2030,0
BU08990506,GM0899,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,15.0,20.0,5.0,5.0,10.0,15.0,10.0,500.0,15.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990510,GM0899,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,5.0,0.0,5.0,10.0,5.0,5.0,280.0,13.0,6444.0,0.03,1,NONE,2022,2030,0
BU08990511,GM0899,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,160.0,8.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990512,GM0899,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,60.0,0.0,0.0,10.0,10.0,15.0,320.0,11.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990513,GM0899,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,185.0,12.0,6441.0,0.02,1,NONE,2022,2030,0
BU08990519,GM0899,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,15.0,15.0,5.0,5.0,10.0,20.0,10.0,665.0,23.0,6444.0,0.03,1,NONE,2022,2030,0
BU08990520,GM0899,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,10.0,20.0,5.0,10.0,20.0,10.0,10.0,240.0,12.0,6444.0,0.03,1,NONE,2022,2030,0
BU08990521,GM0899,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,15.0,10.0,0.0,5.0,15.0,15.0,10.0,400.0,24.0,6443.0,0.02,1,NONE,2022,2030,0
