buurtcode,gasCV,gasBlock,ehp,hhp,dh,hasDHgrid
BU08880100,0.94,0.0,0.02,0.02,0.0,false
BU08880101,0.96,0.0,0.01,0.02,0.0,false
BU08880102,0.0,0.0,0.0,0.0,0.0,false
BU08880103,0.0,0.0,0.0,0.0,0.0,false
BU08880109,0.0,0.0,0.0,0.0,0.0,false
BU08890000,0.89,0.0,0.04,0.02,0.05,true
BU08890001,0.91,0.0,0.08,0.01,0.0,false
BU08890008,0.0,0.0,0.0,0.0,0.0,false
BU08890009,0.0,0.0,0.0,0.0,0.0,false
BU08890100,0.95,0.0,0.03,0.02,0.0,false
BU08890101,0.0,0.0,0.0,0.0,0.0,false
BU08890102,0.0,0.0,0.0,0.0,0.0,false
BU08890109,0.0,0.0,0.0,0.0,0.0,false
BU08930110,0.0,0.0,0.0,0.0,0.0,false
BU08930111,0.0,0.0,0.0,0.0,0.0,false
BU08930220,0.95,0.03,0.01,0.01,0.0,false
BU08930221,0.0,0.0,0.0,0.0,0.0,false
BU08930330,0.92,0.0,0.02,0.01,0.0,false
BU08930331,0.0,0.0,0.0,0.0,0.0,false
BU08930332,0.0,0.0,0.0,0.0,0.0,false
BU08930440,0.95,0.0,0.04,0.01,0.0,false
BU08930441,0.76,0.0,0.09,0.02,0.0,false
BU08930550,0.95,0.0,0.03,0.01,0.0,false
BU08930551,0.56,0.0,0.09,0.01,0.0,false
BU08930660,0.98,0.0,0.01,0.01,0.0,false
BU08930661,0.99,0.0,0.0,0.0,0.0,false
BU08930662,0.72,0.0,0.07,0.01,0.0,false
BU08930770,0.95,0.0,0.04,0.01,0.0,false
BU08930771,0.84,0.0,0.06,0.02,0.0,false
BU08990124,0.98,0.0,0.02,0.0,0.0,false
BU08990126,0.98,0.0,0.01,0.01,0.0,false
BU08990134,0.91,0.0,0.08,0.01,0.0,false
BU08990135,0.73,0.24,0.02,0.01,0.0,false
BU08990136,0.94,0.0,0.01,0.04,0.0,false
BU08990144,0.97,0.0,0.02,0.0,0.0,false
BU08990201,0.0,0.0,0.0,0.0,0.0,false
BU08990202,0.99,0.0,0.01,0.0,0.0,false
BU08990203,0.99,0.0,0.01,0.0,0.0,false
BU08990204,0.98,0.0,0.01,0.01,0.0,false
BU08990205,0.88,0.09,0.02,0.01,0.0,false
BU08990207,0.14,0.82,0.01,0.0,0.0,false
BU08990208,0.76,0.23,0.0,0.01,0.0,false
BU08990209,0.89,0.0,0.02,0.01,0.0,false
BU08990225,0.66,0.32,0.02,0.01,0.0,false
BU08990242,0.0,0.0,0.0,0.0,0.0,false
BU08990243,0.0,0.0,0.0,0.0,0.0,false
BU08990314,0.0,0.0,0.0,0.0,0.0,false
BU08990315,0.98,0.0,0.02,0.0,0.0,false
BU08990316,0.91,0.0,0.02,0.02,0.03,true
BU08990317,0.92,0.0,0.01,0.01,0.03,true
BU08990318,1.0,0.0,0.0,0.0,0.0,false
BU08990332,0.0,0.0,0.0,0.0,0.0,false
BU08990333,0.0,0.0,0.0,0.0,0.0,false
BU08990337,0.0,0.0,0.0,0.0,0.0,false
BU08990339,0.0,0.0,0.0,0.0,0.0,false
BU08990340,0.0,0.0,0.0,0.0,0.0,false
BU08990345,1.0,0.0,0.0,0.0,0.0,false
BU08990428,0.94,0.0,0.03,0.03,0.0,false
BU08990429,0.98,0.0,0.01,0.01,0.0,false
BU08990430,0.99,0.0,0.01,0.0,0.0,false
BU08990431,0.0,0.0,0.0,0.0,0.0,false
BU08990438,0.0,0.0,0.0,0.0,0.0,false
BU08990441,0.0,0.0,0.0,0.0,0.0,false
BU08990506,0.82,0.17,0.01,0.0,0.0,false
BU08990510,0.72,0.25,0.0,0.02,0.0,false
BU08990511,0.8,0.17,0.02,0.01,0.0,false
BU08990512,0.78,0.13,0.0,0.0,0.07,true
BU08990513,0.89,0.0,0.01,0.01,0.0,false
BU08990519,0.93,0.04,0.02,0.01,0.0,false
BU08990520,0.97,0.0,0.01,0.01,0.0,false
BU08990521,0.7,0.01,0.0,0.01,0.0,false
BU08990522,0.64,0.0,0.0,0.0,0.0,false
BU08990523,0.94,0.06,0.0,0.01,0.0,false
BU08990527,0.97,0.0,0.03,0.01,0.0,false
BU09070000,0.92,0.0,0.06,0.01,0.0,false
BU09070001,0.96,0.0,0.04,0.01,0.0,false
BU09070009,0.78,0.0,0.03,0.05,0.0,false
BU09070100,0.93,0.05,0.0,0.0,0.0,false
BU09070108,0.94,0.0,0.03,0.0,0.0,false
BU09070109,0.0,0.0,0.0,0.0,0.0,false
BU09070200,0.95,0.0,0.04,0.0,0.0,false
BU09070209,0.0,0.0,0.0,0.0,0.0,false
BU09070300,0.82,0.0,0.17,0.0,0.0,false
BU09070301,0.92,0.0,0.05,0.02,0.0,false
BU09070302,0.86,0.01,0.09,0.0,0.0,false
BU09070303,0.94,0.02,0.02,0.01,0.0,false
BU09070309,0.0,0.0,0.0,0.0,0.0,false
BU09070400,0.94,0.0,0.04,0.01,0.0,false
BU09070408,0.0,0.0,0.0,0.0,0.0,false
BU09070409,0.22,0.0,0.27,0.0,0.0,false
BU09171000,0.97,0.0,0.02,0.01,0.0,false
BU09171001,0.98,0.0,0.01,0.0,0.0,false
BU09171100,0.76,0.21,0.02,0.01,0.0,false
BU09171101,0.88,0.11,0.01,0.0,0.0,false
BU09171200,0.72,0.18,0.06,0.0,0.0,false
BU09171201,0.85,0.14,0.01,0.0,0.0,false
BU09171300,0.94,0.03,0.02,0.01,0.0,false
BU09171301,0.97,0.01,0.03,0.0,0.0,false
BU09171400,0.97,0.0,0.01,0.0,0.0,false
BU09172000,0.96,0.0,0.0,0.0,0.0,false
BU09172001,0.86,0.11,0.01,0.01,0.0,false
BU09172002,0.94,0.04,0.02,0.01,0.0,false
BU09172003,0.97,0.0,0.0,0.0,0.0,false
BU09172004,0.98,0.0,0.01,0.01,0.0,false
BU09172100,0.84,0.15,0.0,0.0,0.0,false
BU09172101,0.73,0.11,0.01,0.0,0.0,false
BU09172200,0.98,0.0,0.01,0.01,0.0,false
BU09172201,0.96,0.01,0.01,0.01,0.0,false
BU09172300,0.0,0.0,0.0,0.0,0.0,false
BU09172400,0.96,0.03,0.01,0.0,0.0,false
BU09172401,0.96,0.0,0.02,0.01,0.0,false
BU09172402,0.98,0.0,0.01,0.01,0.0,false
BU09173000,0.97,0.0,0.02,0.0,0.0,false
BU09173001,0.98,0.0,0.01,0.0,0.0,false
BU09173002,0.0,0.0,0.0,0.0,0.0,false
BU09173100,0.98,0.0,0.02,0.01,0.0,false
BU09173101,0.7,0.24,0.01,0.01,0.0,false
BU09173102,0.63,0.25,0.0,0.0,0.07,true
BU09173103,0.76,0.07,0.09,0.0,0.0,false
BU09173200,0.89,0.08,0.02,0.01,0.0,false
BU09173201,0.76,0.0,0.0,0.0,0.0,false
BU09173202,0.99,0.0,0.01,0.0,0.0,false
BU09173203,0.95,0.0,0.02,0.02,0.0,false
BU09173300,0.52,0.18,0.0,0.0,0.2,true
BU09173301,0.95,0.04,0.01,0.0,0.0,false
BU09173302,0.05,0.0,0.0,0.0,0.94,true
BU09173303,0.89,0.04,0.01,0.01,0.0,false
BU09173400,0.87,0.0,0.01,0.0,0.11,true
BU09173500,0.0,0.0,0.0,0.0,0.0,false
BU09173600,0.0,0.0,0.0,0.0,0.0,false
BU09173601,0.72,0.0,0.12,0.01,0.13,true
BU09173602,0.0,0.0,0.0,0.0,0.0,false
BU09173603,0.0,0.0,0.0,0.0,0.0,false
BU09173700,0.88,0.11,0.0,0.01,0.0,false
BU09173701,0.57,0.3,0.12,0.0,0.0,false
BU09173800,0.98,0.0,0.01,0.02,0.0,false
BU09173801,0.85,0.14,0.0,0.0,0.0,false
BU09173900,0.89,0.0,0.0,0.01,0.0,false
BU09173901,0.9,0.01,0.0,0.01,0.0,false
BU09173902,0.99,0.0,0.01,0.01,0.0,false
BU09173903,0.0,0.0,0.0,0.0,0.0,false
BU09174000,0.85,0.11,0.0,0.0,0.0,false
BU09174100,0.91,0.08,0.0,0.0,0.0,false
BU09174101,0.98,0.0,0.01,0.01,0.0,false
BU09174102,0.52,0.0,0.04,0.04,0.4,true
BU09174103,0.0,0.0,0.0,0.0,0.0,false
BU09174200,0.0,0.0,0.0,0.0,0.0,false
BU09280000,0.81,0.13,0.03,0.0,0.0,false
BU09280001,0.9,0.02,0.05,0.02,0.0,false
BU09280002,0.88,0.1,0.02,0.0,0.0,false
BU09280003,0.98,0.0,0.01,0.0,0.0,false
BU09280004,0.87,0.1,0.02,0.01,0.0,false
BU09280009,0.0,0.0,0.0,0.0,0.0,false
BU09280100,0.8,0.16,0.01,0.01,0.0,false
BU09280101,0.82,0.14,0.03,0.0,0.0,false
BU09280102,0.64,0.35,0.0,0.0,0.0,false
BU09280103,0.9,0.08,0.01,0.01,0.0,false
BU09280104,0.92,0.03,0.03,0.0,0.0,false
BU09280105,0.85,0.13,0.01,0.0,0.0,false
BU09280200,0.91,0.07,0.0,0.01,0.0,false
BU09280201,0.96,0.0,0.03,0.01,0.0,false
BU09280202,0.83,0.15,0.01,0.01,0.0,false
BU09280203,0.96,0.0,0.02,0.01,0.0,false
BU09280204,0.98,0.0,0.01,0.0,0.0,false
BU09280205,0.97,0.0,0.01,0.01,0.0,false
BU09350000,0.55,0.24,0.0,0.0,0.0,false
BU09350001,0.72,0.14,0.01,0.0,0.0,false
BU09350002,0.68,0.1,0.12,0.01,0.0,false
BU09350003,0.45,0.16,0.01,0.0,0.25,true
BU09350004,0.63,0.16,0.0,0.0,0.13,true
BU09350005,0.9,0.07,0.0,0.0,0.0,false
BU09350006,0.38,0.08,0.0,0.0,0.43,true
BU09350100,0.94,0.03,0.01,0.0,0.0,false
BU09350101,0.98,0.0,0.0,0.01,0.0,false
BU09350102,0.53,0.14,0.0,0.01,0.0,false
BU09350103,0.55,0.43,0.01,0.02,0.0,false
BU09350104,0.92,0.0,0.03,0.01,0.0,false
BU09350105,0.0,0.0,0.0,0.0,0.0,false
BU09350200,0.65,0.3,0.0,0.0,0.0,false
BU09350201,0.83,0.11,0.02,0.0,0.0,false
BU09350202,0.59,0.38,0.0,0.0,0.0,false
BU09350203,0.96,0.03,0.0,0.0,0.0,false
BU09350204,0.95,0.04,0.0,0.0,0.0,false
BU09350205,0.94,0.0,0.04,0.0,0.0,false
BU09350206,0.64,0.35,0.0,0.0,0.0,false
BU09350207,0.95,0.02,0.02,0.0,0.0,false
BU09350208,0.97,0.0,0.01,0.02,0.0,false
BU09350209,0.67,0.31,0.0,0.0,0.0,false
BU09350300,0.79,0.15,0.04,0.01,0.0,false
BU09350301,0.0,0.0,0.0,0.0,0.0,false
BU09350302,0.71,0.22,0.05,0.01,0.0,false
BU09350303,0.0,0.0,0.0,0.0,0.0,false
BU09350304,0.0,0.0,0.0,0.0,0.0,false
BU09350400,0.69,0.26,0.02,0.0,0.0,false
BU09350401,0.74,0.03,0.01,0.0,0.17,true
BU09350402,0.86,0.06,0.06,0.0,0.0,false
BU09350403,0.73,0.23,0.02,0.0,0.0,false
BU09350404,0.91,0.01,0.01,0.0,0.0,false
BU09350405,0.79,0.1,0.04,0.01,0.0,false
BU09350406,0.94,0.02,0.03,0.01,0.0,false
BU09350500,0.0,0.0,0.0,0.0,0.0,false
BU09350501,0.94,0.01,0.01,0.01,0.0,false
BU09350502,0.97,0.0,0.01,0.0,0.0,false
BU09350503,0.0,0.0,0.0,0.0,0.0,false
BU09350600,0.77,0.19,0.0,0.0,0.0,false
BU09350601,0.9,0.02,0.01,0.01,0.0,false
BU09350602,0.86,0.04,0.03,0.03,0.0,false
BU09350603,0.77,0.2,0.0,0.01,0.0,false
BU09350604,0.98,0.0,0.0,0.01,0.0,false
BU09380000,0.89,0.08,0.0,0.01,0.0,false
BU09380001,0.96,0.0,0.02,0.0,0.0,false
BU09380002,0.0,0.0,0.0,0.0,0.0,false
BU09380003,0.0,0.0,0.0,0.0,0.0,false
BU09380009,0.0,0.0,0.0,0.0,0.0,false
BU09380100,0.93,0.02,0.03,0.02,0.0,false
BU09380109,0.0,0.0,0.0,0.0,0.0,false
BU09380200,0.95,0.01,0.03,0.01,0.0,false
BU09380201,0.87,0.03,0.06,0.04,0.0,false
BU09380202,0.0,0.0,0.0,0.0,0.0,false
BU09380203,0.94,0.01,0.03,0.02,0.0,false
BU09380204,0.97,0.0,0.02,0.01,0.0,false
BU09380205,0.89,0.0,0.05,0.02,0.0,false
BU09380206,0.95,0.01,0.03,0.02,0.0,false
BU09440000,0.93,0.03,0.02,0.01,0.0,false
BU09440001,0.92,0.02,0.03,0.01,0.0,false
BU09440009,0.88,0.0,0.06,0.03,0.0,false
BU09440100,0.95,0.0,0.02,0.01,0.0,false
BU09440101,0.97,0.0,0.02,0.0,0.0,false
BU09460101,0.93,0.0,0.03,0.01,0.0,false
BU09460102,0.8,0.0,0.07,0.03,0.0,false
BU09460103,0.78,0.0,0.11,0.03,0.0,false
BU09460104,0.8,0.0,0.08,0.02,0.0,false
BU09460201,0.89,0.0,0.07,0.03,0.0,false
BU09460202,0.0,0.0,0.0,0.0,0.0,false
BU09460301,0.93,0.0,0.04,0.02,0.0,false
BU09460302,0.95,0.0,0.04,0.02,0.0,false
BU09460303,0.87,0.01,0.03,0.02,0.0,false
BU09460304,0.9,0.0,0.02,0.02,0.0,false
BU09460305,0.0,0.0,0.0,0.0,0.0,false
BU09460401,0.92,0.0,0.04,0.02,0.0,false
BU09460402,0.0,0.0,0.0,0.0,0.0,false
BU09460501,0.88,0.0,0.05,0.01,0.0,false
BU09460502,0.0,0.0,0.0,0.0,0.0,false
BU09570000,0.83,0.14,0.01,0.0,0.0,false
BU09570001,0.88,0.0,0.11,0.01,0.0,false
BU09570002,0.97,0.0,0.01,0.02,0.0,false
BU09570003,0.91,0.03,0.01,0.01,0.0,false
BU09570004,0.72,0.0,0.27,0.0,0.0,false
BU09570100,0.94,0.01,0.03,0.0,0.0,false
BU09570101,0.96,0.0,0.0,0.0,0.0,false
BU09570200,0.83,0.11,0.05,0.01,0.0,false
BU09570201,0.95,0.0,0.03,0.0,0.0,false
BU09570202,0.0,0.0,0.0,0.0,0.0,false
BU09570203,0.72,0.0,0.05,0.17,0.0,false
BU09570204,0.99,0.0,0.01,0.0,0.0,false
BU09570300,0.92,0.01,0.06,0.01,0.0,false
BU09570301,0.96,0.0,0.03,0.02,0.0,false
BU09570302,0.81,0.16,0.03,0.0,0.0,false
BU09570303,0.95,0.0,0.03,0.02,0.0,false
BU09570304,0.0,0.0,0.0,0.0,0.0,false
BU09570400,0.72,0.22,0.06,0.0,0.0,false
BU09570401,0.42,0.57,0.01,0.0,0.0,false
BU09570402,0.9,0.09,0.0,0.01,0.0,false
BU09570403,0.96,0.02,0.02,0.0,0.0,false
BU09570501,0.98,0.0,0.01,0.01,0.0,false
BU09570600,0.0,0.0,0.0,0.0,0.0,false
BU09570601,0.87,0.0,0.07,0.03,0.0,false
BU09570700,0.91,0.0,0.06,0.02,0.0,false
BU09570701,0.96,0.0,0.01,0.01,0.0,false
BU09570702,0.95,0.0,0.03,0.01,0.0,false
BU09570703,0.8,0.0,0.13,0.03,0.0,false
BU09570800,0.86,0.04,0.01,0.01,0.06,true
BU09570801,0.94,0.04,0.0,0.0,0.0,false
BU09570802,0.96,0.0,0.02,0.02,0.0,false
BU09570804,0.0,0.0,0.0,0.0,0.0,false
BU09570805,0.96,0.0,0.02,0.01,0.0,false
BU09570806,0.97,0.0,0.01,0.01,0.0,false
BU09570809,0.84,0.0,0.05,0.02,0.0,false
BU09570900,0.0,0.0,0.0,0.0,0.0,false
BU09650000,0.76,0.19,0.01,0.01,0.0,false
BU09650001,0.97,0.0,0.01,0.02,0.0,false
BU09650002,0.98,0.01,0.01,0.0,0.0,false
BU09650003,0.97,0.0,0.01,0.01,0.0,false
BU09650009,0.0,0.0,0.0,0.0,0.0,false
BU09650100,0.88,0.04,0.02,0.01,0.0,false
BU09650101,0.97,0.0,0.0,0.02,0.0,false
BU09650102,0.96,0.0,0.02,0.0,0.0,false
BU09650103,0.0,0.0,0.0,0.0,0.0,false
BU09710000,0.93,0.04,0.01,0.01,0.0,false
BU09710001,0.98,0.0,0.0,0.01,0.0,false
BU09710002,0.97,0.0,0.02,0.01,0.0,false
BU09710003,0.96,0.0,0.02,0.02,0.0,false
BU09710004,0.0,0.0,0.0,0.0,0.0,false
BU09710005,0.98,0.0,0.01,0.01,0.0,false
BU09710100,0.96,0.01,0.01,0.01,0.0,false
BU09710101,0.97,0.0,0.01,0.01,0.0,false
BU09710102,0.95,0.0,0.02,0.01,0.0,false
BU09710200,0.96,0.0,0.02,0.01,0.0,false
BU09710201,0.76,0.0,0.21,0.03,0.0,false
BU09710202,0.87,0.02,0.02,0.01,0.0,false
BU09710203,0.0,0.0,0.0,0.0,0.0,false
BU09810000,0.93,0.0,0.03,0.03,0.0,false
BU09810001,0.0,0.0,0.0,0.0,0.0,false
BU09810003,0.0,0.0,0.0,0.0,0.0,false
BU09810005,0.94,0.0,0.02,0.01,0.0,false
BU09810006,0.0,0.0,0.0,0.0,0.0,false
BU09810007,0.0,0.0,0.0,0.0,0.0,false
BU09810008,0.0,0.0,0.0,0.0,0.0,false
BU09810009,0.0,0.0,0.0,0.0,0.0,false
BU09810100,0.7,0.14,0.02,0.01,0.0,false
BU09831101,0.64,0.22,0.01,0.06,0.0,false
BU09831102,0.62,0.32,0.0,0.0,0.0,false
BU09831103,0.85,0.04,0.01,0.01,0.0,false
BU09831104,0.85,0.1,0.0,0.01,0.0,false
BU09831201,0.97,0.01,0.0,0.01,0.0,false
BU09831202,0.45,0.02,0.09,0.34,0.0,false
BU09831203,0.8,0.01,0.18,0.01,0.0,false
BU09831204,0.98,0.0,0.01,0.01,0.0,false
BU09831205,0.94,0.0,0.04,0.0,0.0,false
BU09831206,0.95,0.04,0.0,0.0,0.0,false
BU09831207,0.0,0.0,0.0,0.0,0.0,false
BU09831208,0.0,0.0,0.0,0.0,0.0,false
BU09831209,0.0,0.0,0.0,0.0,0.0,false
BU09831210,0.98,0.0,0.02,0.01,0.0,false
BU09831301,0.84,0.0,0.01,0.16,0.0,false
BU09831302,0.63,0.34,0.03,0.01,0.0,false
BU09831303,0.99,0.0,0.0,0.01,0.0,false
BU09831304,0.98,0.0,0.0,0.02,0.0,false
BU09831305,0.86,0.05,0.07,0.01,0.0,false
BU09831306,0.99,0.0,0.0,0.01,0.0,false
BU09831307,0.89,0.04,0.05,0.01,0.0,false
BU09831308,0.0,0.0,0.0,0.0,0.0,false
BU09831401,0.81,0.08,0.0,0.02,0.0,false
BU09831402,0.72,0.25,0.03,0.0,0.0,false
BU09831403,0.92,0.0,0.04,0.03,0.0,false
BU09831404,0.0,0.0,0.0,0.0,0.0,false
BU09831405,0.0,0.0,0.0,0.0,0.0,false
BU09831501,0.98,0.0,0.01,0.0,0.0,false
BU09831502,0.83,0.06,0.01,0.09,0.0,false
BU09831503,0.84,0.01,0.15,0.0,0.0,false
BU09831504,1.0,0.0,0.0,0.0,0.0,false
BU09831505,0.97,0.0,0.02,0.01,0.0,false
BU09831506,0.0,0.0,0.0,1.0,0.0,false
BU09831507,0.0,1.0,0.0,0.0,0.0,false
BU09831508,0.9,0.0,0.08,0.02,0.0,false
BU09831509,0.6,0.0,0.25,0.07,0.0,false
BU09831510,0.0,0.0,0.0,0.0,0.0,false
BU09831511,0.0,0.0,0.0,0.0,0.0,false
BU09831512,0.17,0.0,0.0,0.0,0.0,false
BU09831601,0.96,0.0,0.01,0.01,0.0,false
BU09831602,0.94,0.0,0.04,0.02,0.0,false
BU09831603,0.98,0.0,0.0,0.02,0.0,false
BU09831604,0.0,0.0,0.0,0.0,0.0,false
BU09831605,0.0,0.0,0.0,0.0,0.0,false
BU09831606,0.92,0.0,0.06,0.02,0.0,false
BU09831607,0.0,0.0,0.0,0.0,0.0,false
BU09832101,0.85,0.03,0.1,0.01,0.0,false
BU09832102,0.86,0.0,0.07,0.0,0.0,false
BU09832201,0.95,0.0,0.0,0.05,0.0,false
BU09832202,0.64,0.25,0.0,0.1,0.0,false
BU09832203,0.91,0.0,0.08,0.0,0.0,false
BU09832301,0.06,0.0,0.0,0.0,0.94,true
BU09832302,0.9,0.0,0.09,0.01,0.0,false
BU09832303,0.99,0.0,0.0,0.01,0.0,false
BU09832304,0.96,0.0,0.02,0.02,0.0,false
BU09832401,0.99,0.0,0.0,0.0,0.0,false
BU09832402,1.0,0.0,0.0,0.0,0.0,false
BU09832403,0.97,0.0,0.03,0.01,0.0,false
BU09832404,0.98,0.0,0.01,0.01,0.0,false
BU09832501,0.99,0.0,0.01,0.0,0.0,false
BU09832502,0.97,0.0,0.01,0.01,0.0,false
BU09832601,0.95,0.0,0.02,0.02,0.0,false
BU09832602,0.93,0.0,0.03,0.03,0.0,false
BU09832603,0.96,0.0,0.03,0.01,0.0,false
BU09832701,0.97,0.0,0.01,0.01,0.0,false
BU09832702,0.0,0.0,0.0,0.0,0.0,false
BU09832801,0.95,0.0,0.01,0.01,0.0,false
BU09832802,0.0,0.0,0.0,0.0,0.0,false
BU09832803,0.0,0.0,0.0,0.0,0.0,false
BU09832804,0.0,0.0,0.0,0.0,0.0,false
BU09832805,0.0,0.0,0.0,0.0,0.0,false
BU09832806,0.0,0.0,0.0,0.0,0.0,false
BU09832807,0.0,0.0,0.0,0.0,0.0,false
BU09832808,0.0,0.0,0.0,0.0,0.0,false
BU09832809,0.0,0.0,0.0,0.0,0.0,false
BU09832810,0.0,0.0,0.0,0.0,0.0,false
BU09832811,0.0,0.0,0.0,0.0,0.0,false
BU09832812,0.0,0.0,0.0,0.0,0.0,false
BU09833101,0.83,0.01,0.04,0.11,0.0,false
BU09833102,0.85,0.08,0.06,0.01,0.0,false
BU09833103,0.0,0.0,0.0,0.0,0.0,false
BU09833104,0.97,0.0,0.0,0.03,0.0,false
BU09833105,0.97,0.0,0.02,0.01,0.0,false
BU09833201,0.9,0.08,0.01,0.01,0.0,false
BU09833202,0.0,0.0,0.0,0.0,0.0,false
BU09833203,0.0,0.0,0.0,0.0,0.0,false
BU09833204,0.94,0.02,0.01,0.02,0.0,false
BU09833205,0.0,0.0,0.0,0.0,0.0,false
BU09833206,0.0,0.0,0.0,0.0,0.0,false
BU09833207,0.0,0.0,0.0,0.0,0.0,false
BU09833501,0.95,0.0,0.02,0.03,0.0,false
BU09833502,0.96,0.0,0.02,0.01,0.0,false
BU09834101,0.97,0.0,0.02,0.01,0.0,false
BU09834102,0.94,0.0,0.05,0.02,0.0,false
BU09834103,0.95,0.0,0.01,0.03,0.0,false
BU09834104,0.0,0.0,0.0,0.0,0.0,false
BU09834105,0.83,0.0,0.03,0.06,0.0,false
BU09834106,0.0,0.0,0.0,0.0,0.0,false
BU09834107,0.0,0.0,0.0,0.0,0.0,false
BU09834301,0.94,0.0,0.05,0.01,0.0,false
BU09834302,0.0,0.0,0.0,0.0,0.0,false
BU09834303,0.0,0.0,0.0,0.0,0.0,false
BU09834401,0.96,0.0,0.01,0.01,0.0,false
BU09834402,0.0,0.0,0.0,0.0,0.0,false
BU09834403,0.0,0.0,0.0,0.0,0.0,false
BU09834404,0.48,0.0,0.06,0.01,0.0,false
BU09835101,0.92,0.0,0.07,0.01,0.0,false
BU09835102,0.0,0.0,0.0,0.0,0.0,false
BU09835103,0.0,0.0,0.0,0.0,0.0,false
BU09835104,0.0,0.0,0.0,0.0,0.0,false
BU09835105,0.0,0.0,0.0,0.0,0.0,false
BU09835106,0.0,0.0,0.0,0.0,0.0,false
BU09835107,0.0,0.0,0.0,0.0,0.0,false
BU09835108,0.0,0.0,0.0,0.0,0.0,false
BU09840101,0.82,0.0,0.08,0.01,0.0,false
BU09840201,0.89,0.0,0.05,0.01,0.0,false
BU09840301,0.83,0.0,0.06,0.02,0.0,false
BU09840401,0.0,0.0,0.0,0.0,0.0,false
BU09840501,0.0,0.0,0.0,0.0,0.0,false
BU09840601,0.85,0.02,0.02,0.01,0.0,false
BU09840701,0.8,0.0,0.03,0.01,0.0,false
BU09840801,0.91,0.0,0.05,0.02,0.0,false
BU09840901,0.65,0.0,0.14,0.01,0.0,false
BU09841001,0.93,0.0,0.03,0.01,0.0,false
BU09841101,0.96,0.01,0.03,0.01,0.0,false
BU09841201,0.96,0.0,0.01,0.03,0.0,false
BU09841202,0.96,0.0,0.02,0.02,0.0,false
BU09841203,0.98,0.0,0.01,0.0,0.0,false
BU09841301,0.74,0.17,0.03,0.07,0.0,false
BU09841302,0.93,0.03,0.03,0.0,0.0,false
BU09841303,0.9,0.08,0.01,0.01,0.0,false
BU09841401,0.89,0.0,0.06,0.03,0.0,false
BU09841501,0.78,0.04,0.01,0.0,0.0,false
BU09841502,0.98,0.0,0.01,0.0,0.0,false
BU09841601,0.83,0.16,0.0,0.0,0.0,false
BU09841602,0.95,0.0,0.02,0.02,0.0,false
BU09841701,0.99,0.0,0.0,0.0,0.0,false
BU09841702,0.99,0.0,0.01,0.01,0.0,false
BU09841703,0.97,0.02,0.01,0.0,0.0,false
BU09841704,0.0,0.0,0.0,0.0,0.0,false
BU09841801,0.86,0.0,0.12,0.01,0.0,false
BU09841901,0.84,0.0,0.13,0.02,0.0,false
BU09842001,0.75,0.1,0.02,0.01,0.0,false
BU09842101,0.96,0.0,0.01,0.01,0.0,false
BU09842201,0.91,0.0,0.06,0.03,0.0,false
BU09842301,0.81,0.0,0.03,0.01,0.0,false
BU09860101,0.9,0.0,0.0,0.02,0.0,false
BU09860102,0.0,0.0,0.0,0.0,0.0,false
BU09860201,0.96,0.02,0.01,0.01,0.0,false
BU09860202,0.0,0.0,0.0,0.0,0.0,false
BU09860203,0.0,0.0,0.0,0.0,0.0,false
BU09860301,0.94,0.0,0.01,0.03,0.0,false
BU09860302,0.0,0.0,0.0,0.0,0.0,false
BU09860303,0.0,0.0,0.0,0.0,0.0,false
BU09860401,0.93,0.03,0.01,0.02,0.0,false
BU09860402,0.0,0.0,0.0,0.0,0.0,false
BU09860403,0.0,0.0,0.0,0.0,0.0,false
BU09860404,0.0,0.0,0.0,0.0,0.0,false
BU09860405,0.95,0.0,0.01,0.02,0.0,false
BU09860406,0.0,0.0,0.0,0.0,0.0,false
BU09860501,0.97,0.0,0.0,0.02,0.0,false
BU09860900,0.63,0.0,0.09,0.01,0.0,false
BU09880101,0.97,0.0,0.02,0.01,0.0,false
BU09880102,0.93,0.0,0.05,0.02,0.0,false
BU09880103,0.0,0.0,0.0,0.0,0.0,false
BU09880104,0.0,0.0,0.0,0.0,0.0,false
BU09880105,0.0,0.0,0.0,0.0,0.0,false
BU09880201,0.95,0.0,0.03,0.02,0.0,false
BU09880202,0.0,0.0,0.0,0.0,0.0,false
BU09880203,0.88,0.0,0.07,0.02,0.0,false
BU09880204,0.0,0.0,0.0,0.0,0.0,false
BU09880205,0.64,0.0,0.33,0.02,0.0,false
BU09880301,0.97,0.0,0.01,0.02,0.0,false
BU09880302,0.0,0.0,0.0,0.0,0.0,false
BU09880303,0.0,0.0,0.0,0.0,0.0,false
BU09881101,0.75,0.16,0.03,0.0,0.0,false
BU09881102,0.88,0.0,0.08,0.02,0.0,false
BU09881201,0.95,0.03,0.02,0.0,0.0,false
BU09881301,0.89,0.0,0.11,0.0,0.0,false
BU09881302,0.87,0.1,0.01,0.0,0.0,false
BU09881401,0.86,0.04,0.08,0.0,0.0,false
BU09881402,0.0,0.0,0.0,0.0,0.0,false
BU09882101,0.9,0.03,0.07,0.01,0.0,false
BU09882102,0.93,0.0,0.04,0.03,0.0,false
BU09882201,0.93,0.06,0.0,0.01,0.0,false
BU09882202,0.0,0.0,0.0,0.0,0.0,false
BU09882301,0.98,0.0,0.0,0.01,0.0,false
BU09882401,0.96,0.0,0.03,0.01,0.0,false
